Datetime,PJME,hour,day_of_week,month,day_of_year
2022-08-19 03:00:00,5.4893218535,3,4,8,231
2022-08-19 04:00:00,5.4716898149999995,4,4,8,231
2022-08-19 05:00:00,5.481506731,5,4,8,231
2022-08-19 06:00:00,5.5573212795,6,4,8,231
2022-08-19 07:00:00,5.694890340000001,7,4,8,231
2022-08-19 08:00:00,5.8056666445000005,8,4,8,231
2022-08-19 09:00:00,5.8575293095,9,4,8,231
2022-08-19 10:00:00,5.8537518485,10,4,8,231
2022-08-19 11:00:00,5.8665021155,11,4,8,231
2022-08-19 12:00:00,5.8698959675,12,4,8,231
2022-08-19 13:00:00,5.8563496055,13,4,8,231
2022-08-19 14:00:00,5.847222448,14,4,8,231
2022-08-19 15:00:00,5.8247866025,15,4,8,231
2022-08-19 16:00:00,5.824487645,16,4,8,231
2022-08-19 17:00:00,5.8571804265,17,4,8,231
2022-08-19 18:00:00,5.8716155279999995,18,4,8,231
2022-08-19 19:00:00,5.858468955499999,19,4,8,231
2022-08-19 20:00:00,5.825445393,20,4,8,231
2022-08-19 21:00:00,5.819051534,21,4,8,231
2022-08-19 22:00:00,5.741043083,22,4,8,231
2022-08-19 23:00:00,5.6397440215,23,4,8,231
2022-08-20 00:00:00,5.547756245,0,5,8,232
2022-08-20 01:00:00,5.502926144,1,5,8,232
2022-08-20 02:00:00,5.475247939,2,5,8,232
2022-08-20 03:00:00,5.4392910325,3,5,8,232
2022-08-20 04:00:00,5.41881177,4,5,8,232
2022-08-20 05:00:00,5.4141339295,5,5,8,232
2022-08-20 06:00:00,5.434038616,6,5,8,232
2022-08-20 07:00:00,5.513375784,7,5,8,232
2022-08-20 08:00:00,5.6171291525000004,8,5,8,232
2022-08-20 09:00:00,5.6965488835,9,5,8,232
2022-08-20 10:00:00,5.730674303000001,10,5,8,232
2022-08-20 11:00:00,5.75019567,11,5,8,232
2022-08-20 12:00:00,5.7534171270000005,12,5,8,232
2022-08-20 13:00:00,5.7398016615,13,5,8,232
2022-08-20 14:00:00,5.711650833,14,5,8,232
2022-08-20 15:00:00,5.70944869,15,5,8,232
2022-08-20 16:00:00,5.702117245,16,5,8,232
2022-08-20 17:00:00,5.7334543195,17,5,8,232
2022-08-20 18:00:00,5.775751961999999,18,5,8,232
2022-08-20 19:00:00,5.7728506095,19,5,8,232
2022-08-20 20:00:00,5.7535928235,20,5,8,232
2022-08-20 21:00:00,5.7547284224999995,21,5,8,232
2022-08-20 22:00:00,5.694060509,22,5,8,232
2022-08-20 23:00:00,5.610181567,23,5,8,232
2022-08-21 00:00:00,5.5310110255,0,6,8,233
2022-08-21 01:00:00,5.4838815755,1,6,8,233
2022-08-21 02:00:00,5.4507401785,2,6,8,233
2022-08-21 03:00:00,5.412007865,3,6,8,233
2022-08-21 04:00:00,5.388098141,4,6,8,233
2022-08-21 05:00:00,5.3762516215,5,6,8,233
2022-08-21 06:00:00,5.3833022735,6,6,8,233
2022-08-21 07:00:00,5.4415687925,7,6,8,233
2022-08-21 08:00:00,5.525598465,8,6,8,233
2022-08-21 09:00:00,5.6135482945,9,6,8,233
2022-08-21 10:00:00,5.6736391645,10,6,8,233
2022-08-21 11:00:00,5.7226512320000005,11,6,8,233
2022-08-21 12:00:00,5.7338939885,12,6,8,233
2022-08-21 13:00:00,5.757059645,13,6,8,233
2022-08-21 14:00:00,5.7115221435,14,6,8,233
2022-08-21 15:00:00,5.7019589145000005,15,6,8,233
2022-08-21 16:00:00,5.726390449,16,6,8,233
2022-08-21 17:00:00,5.7753813925,17,6,8,233
2022-08-21 18:00:00,5.791146033,18,6,8,233
2022-08-21 19:00:00,5.7887687025,19,6,8,233
2022-08-21 20:00:00,5.7679803525,20,6,8,233
2022-08-21 21:00:00,5.774943306,21,6,8,233
2022-08-21 22:00:00,5.7063674905,22,6,8,233
2022-08-21 23:00:00,5.604412763,23,6,8,233
2022-08-22 00:00:00,5.511212721,0,0,8,234
2022-08-22 01:00:00,5.463780504,1,0,8,234
2022-08-22 02:00:00,5.446878159500001,2,0,8,234
2022-08-22 03:00:00,5.4188905445,3,0,8,234
2022-08-22 04:00:00,5.4112862215,4,0,8,234
2022-08-22 05:00:00,5.425933817000001,5,0,8,234
2022-08-22 06:00:00,5.524797831,6,0,8,234
2022-08-22 07:00:00,5.679676927999999,7,0,8,234
2022-08-22 08:00:00,5.8033433169999995,8,0,8,234
2022-08-22 09:00:00,5.8764317115,9,0,8,234
2022-08-22 10:00:00,5.8832447255,10,0,8,234
2022-08-22 11:00:00,5.8904705495,11,0,8,234
2022-08-22 12:00:00,5.913101085,12,0,8,234
2022-08-22 13:00:00,5.9251220095,13,0,8,234
2022-08-22 14:00:00,5.933022692,14,0,8,234
2022-08-22 15:00:00,5.9258309449999995,15,0,8,234
2022-08-22 16:00:00,5.921690384,16,0,8,234
2022-08-22 17:00:00,5.9461318245,17,0,8,234
2022-08-22 18:00:00,5.964534212,18,0,8,234
2022-08-22 19:00:00,5.9248068775,19,0,8,234
2022-08-22 20:00:00,5.883299255,20,0,8,234
2022-08-22 21:00:00,5.869282070000001,21,0,8,234
2022-08-22 22:00:00,5.7834760835,22,0,8,234
2022-08-22 23:00:00,5.669722665,23,0,8,234
2022-08-23 00:00:00,5.5658935865,0,1,8,235
2022-08-23 01:00:00,5.520807714,1,1,8,235
2022-08-23 02:00:00,5.507041815,2,1,8,235
2022-08-23 03:00:00,5.488556052,3,1,8,235
2022-08-23 04:00:00,5.469221704,4,1,8,235
2022-08-23 05:00:00,5.4732503359999995,5,1,8,235
2022-08-23 06:00:00,5.566603061,6,1,8,235
2022-08-23 07:00:00,5.7109669255,7,1,8,235
2022-08-23 08:00:00,5.828422635,8,1,8,235
2022-08-23 09:00:00,5.890175477,9,1,8,235
2022-08-23 10:00:00,5.8936891895,10,1,8,235
2022-08-23 11:00:00,5.9028829485,11,1,8,235
2022-08-23 12:00:00,5.9390751705,12,1,8,235
2022-08-23 13:00:00,5.946674208499999,13,1,8,235
2022-08-23 14:00:00,5.925083529,14,1,8,235
2022-08-23 15:00:00,5.900536232,15,1,8,235
2022-08-23 16:00:00,5.933353057,16,1,8,235
2022-08-23 17:00:00,5.954748560500001,17,1,8,235
2022-08-23 18:00:00,5.953720467,18,1,8,235
2022-08-23 19:00:00,5.9280116325000005,19,1,8,235
2022-08-23 20:00:00,5.895204715,20,1,8,235
2022-08-23 21:00:00,5.88790388,21,1,8,235
2022-08-23 22:00:00,5.789197016,22,1,8,235
2022-08-23 23:00:00,5.683353391500001,23,1,8,235
2022-08-24 00:00:00,5.5813762175,0,2,8,236
2022-08-24 01:00:00,5.53314625,1,2,8,236
2022-08-24 02:00:00,5.517150493500001,2,2,8,236
2022-08-24 03:00:00,5.4926914075,3,2,8,236
2022-08-24 04:00:00,5.4777718925,4,2,8,236
2022-08-24 05:00:00,5.4923572655,5,2,8,236
2022-08-24 06:00:00,5.584733334,6,2,8,236
2022-08-24 07:00:00,5.735084312,7,2,8,236
2022-08-24 08:00:00,5.860545857,8,2,8,236
2022-08-24 09:00:00,5.935889238,9,2,8,236
2022-08-24 10:00:00,5.948194416,10,2,8,236
2022-08-24 11:00:00,5.962515561,11,2,8,236
2022-08-24 12:00:00,5.971589947,12,2,8,236
2022-08-24 13:00:00,5.965329324,13,2,8,236
2022-08-24 14:00:00,5.954747551500001,14,2,8,236
2022-08-24 15:00:00,5.947431924,15,2,8,236
2022-08-24 16:00:00,5.9502563434999995,16,2,8,236
2022-08-24 17:00:00,5.961136345,17,2,8,236
2022-08-24 18:00:00,5.9568351985,18,2,8,236
2022-08-24 19:00:00,5.9313389794999996,19,2,8,236
2022-08-24 20:00:00,5.8952354195000005,20,2,8,236
2022-08-24 21:00:00,5.881546855,21,2,8,236
2022-08-24 22:00:00,5.784459805,22,2,8,236
2022-08-24 23:00:00,5.674769867,23,2,8,236
2022-08-25 00:00:00,5.573232121,0,3,8,237
2022-08-25 01:00:00,5.528062998499999,1,3,8,237
2022-08-25 02:00:00,5.5189427755,2,3,8,237
2022-08-25 03:00:00,5.492473055,3,3,8,237
2022-08-25 04:00:00,5.4717569875,4,3,8,237
2022-08-25 05:00:00,5.4780497335,5,3,8,237
2022-08-25 06:00:00,5.571213570499999,6,3,8,237
2022-08-25 07:00:00,5.7138858895,7,3,8,237
2022-08-25 08:00:00,5.846167701,8,3,8,237
2022-08-25 09:00:00,5.917220938,9,3,8,237
2022-08-25 10:00:00,5.9385730735,10,3,8,237
2022-08-25 11:00:00,5.9560774475,11,3,8,237
2022-08-25 12:00:00,5.9696085855,12,3,8,237
2022-08-25 13:00:00,5.965677826,13,3,8,237
2022-08-25 14:00:00,5.9209234985000005,14,3,8,237
2022-08-25 15:00:00,5.8929098735,15,3,8,237
2022-08-25 16:00:00,5.8988221685,16,3,8,237
2022-08-25 17:00:00,5.8999827835,17,3,8,237
2022-08-25 18:00:00,5.8982313535,18,3,8,237
2022-08-25 19:00:00,5.8912606610000005,19,3,8,237
2022-08-25 20:00:00,5.8772603205,20,3,8,237
2022-08-25 21:00:00,5.869031849,21,3,8,237
2022-08-25 22:00:00,5.773631419,22,3,8,237
2022-08-25 23:00:00,5.66232593,23,3,8,237
2022-08-26 00:00:00,5.560877901,0,4,8,238
2022-08-26 01:00:00,5.513316168,1,4,8,238
2022-08-26 02:00:00,5.498273906,2,4,8,238
2022-08-26 03:00:00,5.458931016999999,3,4,8,238
2022-08-26 04:00:00,5.4388835175,4,4,8,238
2022-08-26 05:00:00,5.452934395,5,4,8,238
2022-08-26 06:00:00,5.5363476945,6,4,8,238
2022-08-26 07:00:00,5.673642452,7,4,8,238
2022-08-26 08:00:00,5.7979803295,8,4,8,238
2022-08-26 09:00:00,5.849228227499999,9,4,8,238
2022-08-26 10:00:00,5.8491896025,10,4,8,238
2022-08-26 11:00:00,5.8472627065000005,11,4,8,238
2022-08-26 12:00:00,5.842303535,12,4,8,238
2022-08-26 13:00:00,5.8334282925,13,4,8,238
2022-08-26 14:00:00,5.8224313164999995,14,4,8,238
2022-08-26 15:00:00,5.840092848499999,15,4,8,238
2022-08-26 16:00:00,5.844892946,16,4,8,238
2022-08-26 17:00:00,5.864216656,17,4,8,238
2022-08-26 18:00:00,5.858141027,18,4,8,238
2022-08-26 19:00:00,5.8334011175,19,4,8,238
2022-08-26 20:00:00,5.812597590999999,20,4,8,238
2022-08-26 21:00:00,5.803452672000001,21,4,8,238
2022-08-26 22:00:00,5.722442621,22,4,8,238
2022-08-26 23:00:00,5.628407107,23,4,8,238
2022-08-27 00:00:00,5.5346824434999995,0,5,8,239
2022-08-27 01:00:00,5.483968074,1,5,8,239
2022-08-27 02:00:00,5.459747088,2,5,8,239
2022-08-27 03:00:00,5.4339434695,3,5,8,239
2022-08-27 04:00:00,5.4130964315,4,5,8,239
2022-08-27 05:00:00,5.4149997495,5,5,8,239
2022-08-27 06:00:00,5.4482276765,6,5,8,239
2022-08-27 07:00:00,5.5169938695,7,5,8,239
2022-08-27 08:00:00,5.6222268155,8,5,8,239
2022-08-27 09:00:00,5.7036232275,9,5,8,239
2022-08-27 10:00:00,5.7277758585,10,5,8,239
2022-08-27 11:00:00,5.7327994325,11,5,8,239
2022-08-27 12:00:00,5.740706556999999,12,5,8,239
2022-08-27 13:00:00,5.721018248,13,5,8,239
2022-08-27 14:00:00,5.696155281999999,14,5,8,239
2022-08-27 15:00:00,5.694872084,15,5,8,239
2022-08-27 16:00:00,5.717224678,16,5,8,239
2022-08-27 17:00:00,5.754229717,17,5,8,239
2022-08-27 18:00:00,5.776028752,18,5,8,239
2022-08-27 19:00:00,5.763934670499999,19,5,8,239
2022-08-27 20:00:00,5.7587269795000005,20,5,8,239
2022-08-27 21:00:00,5.752276516,21,5,8,239
2022-08-27 22:00:00,5.68241616,22,5,8,239
2022-08-27 23:00:00,5.5889706335,23,5,8,239
2022-08-28 00:00:00,5.505110616,0,6,8,240
2022-08-28 01:00:00,5.453858588,1,6,8,240
2022-08-28 02:00:00,5.4303952435,2,6,8,240
2022-08-28 03:00:00,5.395539321499999,3,6,8,240
2022-08-28 04:00:00,5.373464404,4,6,8,240
2022-08-28 05:00:00,5.360773468,5,6,8,240
2022-08-28 06:00:00,5.367552712,6,6,8,240
2022-08-28 07:00:00,5.4169156185,7,6,8,240
2022-08-28 08:00:00,5.511427107499999,8,6,8,240
2022-08-28 09:00:00,5.595169599,9,6,8,240
2022-08-28 10:00:00,5.6501430809999995,10,6,8,240
2022-08-28 11:00:00,5.662270973,11,6,8,240
2022-08-28 12:00:00,5.668154574500001,12,6,8,240
2022-08-28 13:00:00,5.6942343935,13,6,8,240
2022-08-28 14:00:00,5.6688500305,14,6,8,240
2022-08-28 15:00:00,5.6514504505000005,15,6,8,240
2022-08-28 16:00:00,5.689082974,16,6,8,240
2022-08-28 17:00:00,5.7238541145,17,6,8,240
2022-08-28 18:00:00,5.740171735,18,6,8,240
2022-08-28 19:00:00,5.738548239,19,6,8,240
2022-08-28 20:00:00,5.738421864499999,20,6,8,240
2022-08-28 21:00:00,5.7334306129999995,21,6,8,240
2022-08-28 22:00:00,5.672620362,22,6,8,240
2022-08-28 23:00:00,5.5730919395,23,6,8,240
2022-08-29 00:00:00,5.477326828,0,0,8,241
2022-08-29 01:00:00,5.427582584,1,0,8,241
2022-08-29 02:00:00,5.41053015,2,0,8,241
2022-08-29 03:00:00,5.3832147305,3,0,8,241
2022-08-29 04:00:00,5.3642586975,4,0,8,241
2022-08-29 05:00:00,5.362200270000001,5,0,8,241
2022-08-29 06:00:00,5.399937654,6,0,8,241
2022-08-29 07:00:00,5.469084459499999,7,0,8,241
2022-08-29 08:00:00,5.556259961,8,0,8,241
2022-08-29 09:00:00,5.638015247,9,0,8,241
2022-08-29 10:00:00,5.7040626785,10,0,8,241
2022-08-29 11:00:00,5.7264427685,11,0,8,241
2022-08-29 12:00:00,5.722450081,12,0,8,241
2022-08-29 13:00:00,5.717140859000001,13,0,8,241
2022-08-29 14:00:00,5.704030691,14,0,8,241
2022-08-29 15:00:00,5.7046520725,15,0,8,241
2022-08-29 16:00:00,5.7188491865,16,0,8,241
2022-08-29 17:00:00,5.7790043305,17,0,8,241
2022-08-29 18:00:00,5.8085239585,18,0,8,241
2022-08-29 19:00:00,5.793354267,19,0,8,241
2022-08-29 20:00:00,5.787104094,20,0,8,241
2022-08-29 21:00:00,5.769986203,21,0,8,241
2022-08-29 22:00:00,5.6902889135,22,0,8,241
2022-08-29 23:00:00,5.575304887,23,0,8,241
2022-08-30 00:00:00,5.485791365500001,0,1,8,242
2022-08-30 01:00:00,5.4387020815,1,1,8,242
2022-08-30 02:00:00,5.4277359665,2,1,8,242
2022-08-30 03:00:00,5.4051408174999995,3,1,8,242
2022-08-30 04:00:00,5.400921932499999,4,1,8,242
2022-08-30 05:00:00,5.410941831000001,5,1,8,242
2022-08-30 06:00:00,5.516965820499999,6,1,8,242
2022-08-30 07:00:00,5.6686598885,7,1,8,242
2022-08-30 08:00:00,5.7967090814999995,8,1,8,242
2022-08-30 09:00:00,5.8592852615,9,1,8,242
2022-08-30 10:00:00,5.856677154,10,1,8,242
2022-08-30 11:00:00,5.8569148515,11,1,8,242
2022-08-30 12:00:00,5.8634256825,12,1,8,242
2022-08-30 13:00:00,5.865097808,13,1,8,242
2022-08-30 14:00:00,5.8654854489999995,14,1,8,242
2022-08-30 15:00:00,5.8641705475000006,15,1,8,242
2022-08-30 16:00:00,5.867176321500001,16,1,8,242
2022-08-30 17:00:00,5.884719347,17,1,8,242
2022-08-30 18:00:00,5.9015463905,18,1,8,242
2022-08-30 19:00:00,5.8886366185,19,1,8,242
2022-08-30 20:00:00,5.8783037574999994,20,1,8,242
2022-08-30 21:00:00,5.854053442,21,1,8,242
2022-08-30 22:00:00,5.760649631,22,1,8,242
2022-08-30 23:00:00,5.641064489,23,1,8,242
2022-08-31 00:00:00,5.535675079500001,0,2,8,243
2022-08-31 01:00:00,5.4932558635,1,2,8,243
2022-08-31 02:00:00,5.4780229575,2,2,8,243
2022-08-31 03:00:00,5.4429937724999995,3,2,8,243
2022-08-31 04:00:00,5.4305412575,4,2,8,243
2022-08-31 05:00:00,5.44830174,5,2,8,243
2022-08-31 06:00:00,5.5456597055,6,2,8,243
2022-08-31 07:00:00,5.6944886695,7,2,8,243
2022-08-31 08:00:00,5.8165719175,8,2,8,243
2022-08-31 09:00:00,5.8685380915,9,2,8,243
2022-08-31 10:00:00,5.883130273500001,10,2,8,243
2022-08-31 11:00:00,5.8776332015,11,2,8,243
2022-08-31 12:00:00,5.872477376,12,2,8,243
2022-08-31 13:00:00,5.8744647785,13,2,8,243
2022-08-31 14:00:00,5.8501048995,14,2,8,243
2022-08-31 15:00:00,5.8463215250000005,15,2,8,243
2022-08-31 16:00:00,5.855454348,16,2,8,243
2022-08-31 17:00:00,5.885475546,17,2,8,243
2022-08-31 18:00:00,5.903896253999999,18,2,8,243
2022-08-31 19:00:00,5.888839755999999,19,2,8,243
2022-08-31 20:00:00,5.872109929,20,2,8,243
2022-08-31 21:00:00,5.855173497,21,2,8,243
2022-08-31 22:00:00,5.7700048850000005,22,2,8,243
2022-08-31 23:00:00,5.642541623,23,2,8,243
2022-09-01 00:00:00,5.5433593514999995,0,3,9,244
2022-09-01 01:00:00,5.5040433365000005,1,3,9,244
2022-09-01 02:00:00,5.481643596,2,3,9,244
2022-09-01 03:00:00,5.4503288805,3,3,9,244
2022-09-01 04:00:00,5.4364800185,4,3,9,244
2022-09-01 05:00:00,5.452232888999999,5,3,9,244
2022-09-01 06:00:00,5.54776875,6,3,9,244
2022-09-01 07:00:00,5.6908603125,7,3,9,244
2022-09-01 08:00:00,5.821303557,8,3,9,244
2022-09-01 09:00:00,5.876333007,9,3,9,244
2022-09-01 10:00:00,5.8772097125,10,3,9,244
2022-09-01 11:00:00,5.887729709,11,3,9,244
2022-09-01 12:00:00,5.9108231655,12,3,9,244
2022-09-01 13:00:00,5.899524249500001,13,3,9,244
2022-09-01 14:00:00,5.87835179,14,3,9,244
2022-09-01 15:00:00,5.859743623,15,3,9,244
2022-09-01 16:00:00,5.8788561050000006,16,3,9,244
2022-09-01 17:00:00,5.918243628,17,3,9,244
2022-09-01 18:00:00,5.936318368,18,3,9,244
2022-09-01 19:00:00,5.9237604,19,3,9,244
2022-09-01 20:00:00,5.901970809,20,3,9,244
2022-09-01 21:00:00,5.851560640000001,21,3,9,244
2022-09-01 22:00:00,5.760711522,22,3,9,244
2022-09-01 23:00:00,5.643763272,23,3,9,244
2022-09-02 00:00:00,5.542897378999999,0,4,9,245
2022-09-02 01:00:00,5.4860609295,1,4,9,245
2022-09-02 02:00:00,5.467793003500001,2,4,9,245
2022-09-02 03:00:00,5.445481436,3,4,9,245
2022-09-02 04:00:00,5.4339571615,4,4,9,245
2022-09-02 05:00:00,5.4506270315,5,4,9,245
2022-09-02 06:00:00,5.5428682684999995,6,4,9,245
2022-09-02 07:00:00,5.6801203075,7,4,9,245
2022-09-02 08:00:00,5.8063284345,8,4,9,245
2022-09-02 09:00:00,5.879257819999999,9,4,9,245
2022-09-02 10:00:00,5.9102984845,10,4,9,245
2022-09-02 11:00:00,5.928381773,11,4,9,245
2022-09-02 12:00:00,5.9278913895,12,4,9,245
2022-09-02 13:00:00,5.9225817645,13,4,9,245
2022-09-02 14:00:00,5.892383663,14,4,9,245
2022-09-02 15:00:00,5.8725408875,15,4,9,245
2022-09-02 16:00:00,5.867213497,16,4,9,245
2022-09-02 17:00:00,5.878304169,17,4,9,245
2022-09-02 18:00:00,5.890866383500001,18,4,9,245
2022-09-02 19:00:00,5.864236528,19,4,9,245
2022-09-02 20:00:00,5.850780661,20,4,9,245
2022-09-02 21:00:00,5.8048329455,21,4,9,245
2022-09-02 22:00:00,5.7263411075,22,4,9,245
2022-09-02 23:00:00,5.626779739,23,4,9,245
2022-09-03 00:00:00,5.5349672725,0,5,9,246
2022-09-03 01:00:00,5.489074594,1,5,9,246
2022-09-03 02:00:00,5.466391402499999,2,5,9,246
2022-09-03 03:00:00,5.4277200785,3,5,9,246
2022-09-03 04:00:00,5.397054133,4,5,9,246
2022-09-03 05:00:00,5.389994747499999,5,5,9,246
2022-09-03 06:00:00,5.424673136999999,6,5,9,246
2022-09-03 07:00:00,5.50157956,7,5,9,246
2022-09-03 08:00:00,5.612438318500001,8,5,9,246
2022-09-03 09:00:00,5.6949671765000005,9,5,9,246
2022-09-03 10:00:00,5.734107507999999,10,5,9,246
2022-09-03 11:00:00,5.7498352205,11,5,9,246
2022-09-03 12:00:00,5.7574712095,12,5,9,246
2022-09-03 13:00:00,5.745840972,13,5,9,246
2022-09-03 14:00:00,5.712504882999999,14,5,9,246
2022-09-03 15:00:00,5.7056163555,15,5,9,246
2022-09-03 16:00:00,5.714109594,16,5,9,246
2022-09-03 17:00:00,5.760926994,17,5,9,246
2022-09-03 18:00:00,5.794154471000001,18,5,9,246
2022-09-03 19:00:00,5.795684843,19,5,9,246
2022-09-03 20:00:00,5.7963044319999995,20,5,9,246
2022-09-03 21:00:00,5.747326391,21,5,9,246
2022-09-03 22:00:00,5.674221654,22,5,9,246
2022-09-03 23:00:00,5.5804002905,23,5,9,246
2022-09-04 00:00:00,5.498882138,0,6,9,247
2022-09-04 01:00:00,5.450961448999999,1,6,9,247
2022-09-04 02:00:00,5.4226013900000005,2,6,9,247
2022-09-04 03:00:00,5.388504617000001,3,6,9,247
2022-09-04 04:00:00,5.364576533499999,4,6,9,247
2022-09-04 05:00:00,5.3593099795,5,6,9,247
2022-09-04 06:00:00,5.3865974725,6,6,9,247
2022-09-04 07:00:00,5.44344652,7,6,9,247
2022-09-04 08:00:00,5.5388236365,8,6,9,247
2022-09-04 09:00:00,5.642027817,9,6,9,247
2022-09-04 10:00:00,5.712545035,10,6,9,247
2022-09-04 11:00:00,5.7465148825,11,6,9,247
2022-09-04 12:00:00,5.768519166,12,6,9,247
2022-09-04 13:00:00,5.7659452715,13,6,9,247
2022-09-04 14:00:00,5.7381987015,14,6,9,247
2022-09-04 15:00:00,5.7468558055,15,6,9,247
2022-09-04 16:00:00,5.771255928,16,6,9,247
2022-09-04 17:00:00,5.811167565,17,6,9,247
2022-09-04 18:00:00,5.835167547499999,18,6,9,247
2022-09-04 19:00:00,5.838060168,19,6,9,247
2022-09-04 20:00:00,5.8268183215,20,6,9,247
2022-09-04 21:00:00,5.784194798,21,6,9,247
2022-09-04 22:00:00,5.6986710464999994,22,6,9,247
2022-09-04 23:00:00,5.5905377145,23,6,9,247
2022-09-05 00:00:00,5.4948654395,0,0,9,248
2022-09-05 01:00:00,5.4511918139999995,1,0,9,248
2022-09-05 02:00:00,5.4410173485,2,0,9,248
2022-09-05 03:00:00,5.4133259675000005,3,0,9,248
2022-09-05 04:00:00,5.397707077,4,0,9,248
2022-09-05 05:00:00,5.420001314,5,0,9,248
2022-09-05 06:00:00,5.541807706,6,0,9,248
2022-09-05 07:00:00,5.709712124999999,7,0,9,248
2022-09-05 08:00:00,5.8315141855,8,0,9,248
2022-09-05 09:00:00,5.888769851,9,0,9,248
2022-09-05 10:00:00,5.9067253985,10,0,9,248
2022-09-05 11:00:00,5.9234964535,11,0,9,248
2022-09-05 12:00:00,5.9151665735,12,0,9,248
2022-09-05 13:00:00,5.926966537,13,0,9,248
2022-09-05 14:00:00,5.9367434735,14,0,9,248
2022-09-05 15:00:00,5.9412018815,15,0,9,248
2022-09-05 16:00:00,5.949376517,16,0,9,248
2022-09-05 17:00:00,5.9400410045,17,0,9,248
2022-09-05 18:00:00,5.9418094035,18,0,9,248
2022-09-05 19:00:00,5.94141309,19,0,9,248
2022-09-05 20:00:00,5.9395600545,20,0,9,248
2022-09-05 21:00:00,5.8835095835,21,0,9,248
2022-09-05 22:00:00,5.7789548065,22,0,9,248
2022-09-05 23:00:00,5.6680966585,23,0,9,248
2022-09-06 00:00:00,5.567937426,0,1,9,249
2022-09-06 01:00:00,5.5220340855,1,1,9,249
2022-09-06 02:00:00,5.501353491,2,1,9,249
2022-09-06 03:00:00,5.4760487325,3,1,9,249
2022-09-06 04:00:00,5.46370827,4,1,9,249
2022-09-06 05:00:00,5.4774651195,5,1,9,249
2022-09-06 06:00:00,5.5837184660000005,6,1,9,249
2022-09-06 07:00:00,5.749306201,7,1,9,249
2022-09-06 08:00:00,5.872972985500001,8,1,9,249
2022-09-06 09:00:00,5.9329128005,9,1,9,249
2022-09-06 10:00:00,5.9507845195,10,1,9,249
2022-09-06 11:00:00,5.9466638805,11,1,9,249
2022-09-06 12:00:00,5.9775920755000005,12,1,9,249
2022-09-06 13:00:00,5.9508025515,13,1,9,249
2022-09-06 14:00:00,5.9452619525,14,1,9,249
2022-09-06 15:00:00,5.9066494505,15,1,9,249
2022-09-06 16:00:00,5.920810893500001,16,1,9,249
2022-09-06 17:00:00,5.9555515465,17,1,9,249
2022-09-06 18:00:00,5.9828623585,18,1,9,249
2022-09-06 19:00:00,5.9605939995,19,1,9,249
2022-09-06 20:00:00,5.9607599444999995,20,1,9,249
2022-09-06 21:00:00,5.8987844240000005,21,1,9,249
2022-09-06 22:00:00,5.790408905,22,1,9,249
2022-09-06 23:00:00,5.6633853599999995,23,1,9,249
2022-09-07 00:00:00,5.561700758000001,0,2,9,250
2022-09-07 01:00:00,5.51400198,1,2,9,250
2022-09-07 02:00:00,5.4970578585,2,2,9,250
2022-09-07 03:00:00,5.463202829,3,2,9,250
2022-09-07 04:00:00,5.4519048285,4,2,9,250
2022-09-07 05:00:00,5.474110961,5,2,9,250
2022-09-07 06:00:00,5.597761094,6,2,9,250
2022-09-07 07:00:00,5.7816202335,7,2,9,250
2022-09-07 08:00:00,5.894217662,8,2,9,250
2022-09-07 09:00:00,5.922066346499999,9,2,9,250
2022-09-07 10:00:00,5.927202415,10,2,9,250
2022-09-07 11:00:00,5.926356007,11,2,9,250
2022-09-07 12:00:00,5.9170578445,12,2,9,250
2022-09-07 13:00:00,5.927708596,13,2,9,250
2022-09-07 14:00:00,5.954315168,14,2,9,250
2022-09-07 15:00:00,5.9098550925,15,2,9,250
2022-09-07 16:00:00,5.926548909,16,2,9,250
2022-09-07 17:00:00,5.955686395,17,2,9,250
2022-09-07 18:00:00,5.9621114715,18,2,9,250
2022-09-07 19:00:00,5.9589725645,19,2,9,250
2022-09-07 20:00:00,5.9535777575,20,2,9,250
2022-09-07 21:00:00,5.9013692325000005,21,2,9,250
2022-09-07 22:00:00,5.7976823425,22,2,9,250
2022-09-07 23:00:00,5.669118124500001,23,2,9,250
2022-09-08 00:00:00,5.5674122935,0,3,9,251
2022-09-08 01:00:00,5.5217166915,1,3,9,251
2022-09-08 02:00:00,5.50502166,2,3,9,251
2022-09-08 03:00:00,5.4764506675,3,3,9,251
2022-09-08 04:00:00,5.4559158825,4,3,9,251
2022-09-08 05:00:00,5.470463715999999,5,3,9,251
2022-09-08 06:00:00,5.593139854,6,3,9,251
2022-09-08 07:00:00,5.780427873,7,3,9,251
2022-09-08 08:00:00,5.902587348,8,3,9,251
2022-09-08 09:00:00,5.9364664605,9,3,9,251
2022-09-08 10:00:00,5.9529103785,10,3,9,251
2022-09-08 11:00:00,5.9393760874999995,11,3,9,251
2022-09-08 12:00:00,5.963786805,12,3,9,251
2022-09-08 13:00:00,5.9825410485,13,3,9,251
2022-09-08 14:00:00,5.9480115505,14,3,9,251
2022-09-08 15:00:00,5.923587695,15,3,9,251
2022-09-08 16:00:00,5.9597648605,16,3,9,251
2022-09-08 17:00:00,5.980622168,17,3,9,251
2022-09-08 18:00:00,5.9632063585,18,3,9,251
2022-09-08 19:00:00,5.9334339145,19,3,9,251
2022-09-08 20:00:00,5.9472267655,20,3,9,251
2022-09-08 21:00:00,5.886563784,21,3,9,251
2022-09-08 22:00:00,5.7823212784999996,22,3,9,251
